__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781281688.236264,,,,1781281688.235985518,1.604506080,-0.244074114,-3.161335580,-0.340424428
1781281688.237427,0.145100774,2.240675457,0.000000000,,,,,
1781281688.237556,,,,1781281688.237236500,1.604229788,-0.243909749,-3.161718324,-0.337886276
1781281688.238802,0.155888420,2.240248724,0.000000000,,,,,
1781281688.238929,,,,1781281688.238497496,1.603911989,-0.243706467,-3.162155126,-0.334964943
1781281688.239679,0.152050895,2.229699157,0.000000000,,,,,
1781281688.239856,,,,1781281688.239412308,1.603735211,-0.243596123,-3.162397037,-0.333346843
1781281688.241671,0.149921035,2.223864920,0.000000000,,,,,
1781281688.242438,,,,1781281688.241503000,1.603424497,-0.243404744,-3.162818941,-0.330508007
1781281688.244314,0.170600050,2.228617704,0.000000000,,,,,
1781281688.244465,,,,1781281688.244157791,1.602691066,-0.242889600,-3.163796624,-0.323778466
1781281688.245218,0.161471486,2.203684672,0.000000000,,,,,
1781281688.245223,,,,1781281688.245039225,1.602308735,-0.242635162,-3.164301344,-0.320306021
1781281688.246534,0.189848767,2.211266457,0.000000000,,,,,
1781281688.246547,,,,1781281688.246189356,1.602019280,-0.242408468,-3.164680662,-0.317665594
1781281688.248141,0.186178295,2.201383123,0.000000000,,,,,
1781281688.248152,,,,1781281688.247925282,1.601666630,-0.242137317,-3.165138642,-0.314459489
1781281688.252803,0.203003694,2.202478211,0.000000000,,,,,
1781281688.252953,,,,1781281688.249903917,1.601277404,-0.241810555,-3.165639101,-0.310914302
1781281688.255376,0.197971245,2.189005750,0.000000000,,,,,
1781281688.255388,,,,1781281688.254770994,1.599989169,-0.240751231,-3.167240095,-0.299201163
1781281688.256028,0.181000652,2.143451106,0.000000000,,,,,
1781281688.256105,,,,1781281688.255776644,1.599714152,-0.240544291,-3.167579373,-0.296750533
1781281688.257824,0.177447435,2.134078607,0.000000000,,,,,
1781281688.257843,,,,1781281688.256755114,1.599531397,-0.240409399,-3.167803724,-0.295128243
1781281688.257895,,,,1781281688.257560253,1.599269617,-0.240192926,-3.168122833,-0.292793297
1781281688.258244,0.198621365,2.142393867,0.000000000,,,,,
1781281688.260220,0.244784799,2.164009370,0.000000000,,,,,
1781281688.261056,,,,1781281688.259921789,1.599002936,-0.239920839,-3.168445610,-0.290387923
1781281688.262811,0.241144333,2.154489511,0.000000000,,,,,
1781281688.263317,,,,1781281688.262699366,1.598394680,-0.239307916,-3.169169778,-0.284911797
1781281688.264361,0.255357736,2.146574068,0.000000000,,,,,
1781281688.264373,,,,1781281688.263685942,1.597882290,-0.238759905,-3.169771327,-0.280305141
1781281688.265002,0.248211054,2.127984361,0.000000000,,,,,
1781281688.265238,,,,1781281688.264813423,1.597583656,-0.238449045,-3.170119043,-0.277640052
1781281688.266289,0.263372435,2.129204157,0.000000000,,,,,
1781281688.266307,,,,1781281688.266014814,1.597321125,-0.238158720,-3.170422509,-0.275292953
1781281688.267080,0.259676962,2.119671875,0.000000000,,,,,
1781281688.267359,,,,1781281688.266982555,1.597083916,-0.237899798,-3.170694895,-0.273179437
1781281688.268756,0.282090982,2.127031020,0.000000000,,,,,
1781281688.268766,,,,1781281688.268077850,1.596812282,-0.237577269,-3.171004454,-0.270747496
1781281688.269171,0.278196295,2.117025424,0.000000000,,,,,
1781281688.269180,,,,1781281688.269020081,1.596556763,-0.237277686,-3.171293561,-0.268467720
1781281688.271468,0.299031055,2.122819954,0.000000000,,,,,
1781281688.271534,,,,1781281688.270786285,1.596257003,-0.236899307,-3.171629868,-0.265781610
1781281688.272649,0.294656857,2.111625606,0.000000000,,,,,
1781281688.272829,,,,1781281688.272326231,1.595868605,-0.236415227,-3.172060810,-0.262312505
1781281688.274783,0.297095658,2.102148535,0.000000000,,,,,
1781281688.274792,,,,1781281688.273950100,1.595499085,-0.235949947,-3.172466461,-0.259020340
1781281688.275374,0.291666627,2.088312444,0.000000000,,,,,
1781281688.275421,,,,1781281688.274971008,1.595148188,-0.235515389,-3.172847743,-0.255908936
1781281688.276563,0.308373468,2.088778714,0.000000000,,,,,
1781281688.276704,,,,1781281688.276198864,1.594879286,-0.235162773,-3.173137636,-0.253520479
1781281688.277937,0.327260751,2.092854524,0.000000000,,,,,
1781281688.277954,,,,1781281688.277762651,1.594617358,-0.234797698,-3.173417846,-0.251185801
1781281688.279310,0.323302598,2.082848183,0.000000000,,,,,
1781281688.279323,,,,1781281688.279074430,1.594251919,-0.234293427,-3.173804565,-0.247937081
